"obs","school","schgender","avg","score16","score11","sex"
1462,19,"mixed",0.3846302,1.4395322,0.2058022,"F"
1463,19,"mixed",0.3846302,-0.062088,0.2884532,"M"
1464,19,"mixed",0.3846302,1.3101422,1.1976192,"M"
1465,19,"mixed",0.3846302,-0.776109,0.6190592,"M"
1466,19,"mixed",0.3846302,-0.699505,0.1231502,"M"
1467,19,"mixed",0.3846302,1.9771072,0.8670142,"F"
1468,19,"mixed",0.3846302,0.7472282,-0.042152,"F"
1469,19,"mixed",0.3846302,-0.062088,0.2058022,"M"
1470,19,"mixed",0.3846302,-0.623051,-0.786016,"M"
1471,19,"mixed",0.3846302,0.9675862,1.1149682,"M"
1472,19,"mixed",0.3846302,-0.623051,0.7843622,"F"
1473,19,"mixed",0.3846302,-0.776109,0.2058022,"F"
1474,19,"mixed",0.3846302,-0.197611,-0.124804,"F"
1475,19,"mixed",0.3846302,0.4026692,-0.042152,"M"
1476,19,"mixed",0.3846302,-0.129085,0.1231502,"M"
1477,19,"mixed",0.3846302,0.4781942,1.0323172,"M"
1478,19,"mixed",0.3846302,-0.197611,-0.45541,"M"
1479,19,"mixed",0.3846302,0.0043222,1.1149682,"F"
1480,19,"mixed",0.3846302,0.2613242,0.5364082,"F"
1481,19,"mixed",0.3846302,0.5443412,0.9496652,"M"
1482,19,"mixed",0.3846302,0.4026692,0.6190592,"M"
1483,19,"mixed",0.3846302,1.1094382,0.2058022,"M"
1484,19,"mixed",0.3846302,1.3101422,1.1976192,"F"
1485,19,"mixed",0.3846302,0.6787592,-0.124804,"M"
1486,19,"mixed",0.3846302,0.7472282,1.0323172,"M"
1487,19,"mixed",0.3846302,-0.699505,-0.372758,"M"
1488,19,"mixed",0.3846302,-0.776109,-1.199273,"M"
1489,19,"mixed",0.3846302,1.5792202,0.7017112,"F"
1490,19,"mixed",0.3846302,-1.219486,-0.868667,"M"
1491,19,"mixed",0.3846302,-0.623051,1.1149682,"F"
1492,19,"mixed",0.3846302,1.7348992,0.8670142,"F"
1493,19,"mixed",0.3846302,0.0735362,0.8670142,"F"
1494,19,"mixed",0.3846302,0.4026692,-0.207455,"F"
1495,19,"mixed",0.3846302,0.5443412,1.1149682,"M"
1496,19,"mixed",0.3846302,-1.526653,0.2884532,"F"
1497,19,"mixed",0.3846302,1.6618062,1.3629222,"M"
1498,19,"mixed",0.3846302,0.2613242,0.2884532,"F"
1499,19,"mixed",0.3846302,-0.699505,-0.372758,"M"
1500,20,"mixed",0.4410412,-0.939378,0.2884532,"M"
1501,20,"mixed",0.4410412,0.8965662,2.4373912,"M"
1502,20,"mixed",0.4410412,0.1941492,0.7017112,"M"
1503,20,"mixed",0.4410412,0.2613242,-0.951318,"F"
1504,20,"mixed",0.4410412,-0.265159,-0.124804,"M"
1505,20,"mixed",0.4410412,1.2405332,-0.042152,"F"
1506,20,"mixed",0.4410412,-0.623051,-0.042152,"F"
1507,20,"mixed",0.4410412,1.8138272,0.9496652,"F"
1508,20,"mixed",0.4410412,0.0735362,-0.868667,"M"
1509,20,"mixed",0.4410412,0.4781942,-1.03397,"M"
1510,20,"mixed",0.4410412,1.3747412,0.0404992,"M"
1511,20,"mixed",0.4410412,-2.291731,-1.364576,"M"
1512,20,"mixed",0.4410412,-0.062088,0.0404992,"F"
1513,20,"mixed",0.4410412,1.3101422,1.1149682,"M"
1514,20,"mixed",0.4410412,-0.419801,-0.538061,"F"
1515,20,"mixed",0.4410412,0.0735362,-0.951318,"F"
1516,20,"mixed",0.4410412,0.5443412,-0.620713,"M"
1517,20,"mixed",0.4410412,1.3101422,1.5282252,"F"
1518,20,"mixed",0.4410412,-0.129085,0.7017112,"F"
1519,20,"mixed",0.4410412,-0.197611,-0.620713,"F"
1520,20,"mixed",0.4410412,1.1094382,0.5364082,"M"
1521,20,"mixed",0.4410412,1.0396082,1.9414832,"M"
1522,20,"mixed",0.4410412,-0.265159,-0.042152,"M"
1523,20,"mixed",0.4410412,-0.338842,0.7017112,"F"
1524,20,"mixed",0.4410412,0.1340672,0.2884532,"M"
1525,20,"mixed",0.4410412,1.6618062,2.3547402,"M"
1526,20,"mixed",0.4410412,1.6618062,1.6108772,"F"
1527,20,"mixed",0.4410412,1.2405332,1.4455742,"F"
1528,20,"mixed",0.4410412,0.6787592,0.0404992,"F"
1529,20,"mixed",0.4410412,1.2405332,1.6108772,"F"
1530,20,"mixed",0.4410412,1.5792202,2.3547402,"F"
1531,20,"mixed",0.4410412,0.1941492,0.7843622,"M"
1532,20,"mixed",0.4410412,0.6107292,0.5364082,"M"
1533,20,"mixed",0.4410412,1.2405332,0.6190592,"M"
1534,20,"mixed",0.4410412,0.8965662,0.8670142,"M"
1535,20,"mixed",0.4410412,1.0396082,1.6108772,"M"
1536,20,"mixed",0.4410412,-0.197611,0.0404992,"F"
1537,20,"mixed",0.4410412,0.9675862,-0.951318,"M"
1538,20,"mixed",0.4410412,0.3280722,0.2058022,"F"
1539,21,"girls",0.2012732,-0.419801,-1.03397,"F"
1540,21,"girls",0.2012732,0.6787592,0.2884532,"F"
1541,21,"girls",0.2012732,0.7472282,-0.786016,"F"
1542,21,"girls",0.2012732,-0.338842,0.0404992,"F"
1543,21,"girls",0.2012732,-0.492781,-0.207455,"F"
1544,21,"girls",0.2012732,0.3280722,-0.372758,"F"
1545,21,"girls",0.2012732,0.3280722,0.7017112,"F"
1546,21,"girls",0.2012732,0.6107292,1.1149682,"F"
1547,21,"girls",0.2012732,0.4026692,0.0404992,"F"
1548,21,"girls",0.2012732,0.4026692,0.8670142,"F"
1549,21,"girls",0.2012732,1.1094382,-0.207455,"F"
1550,21,"girls",0.2012732,-0.062088,-0.620713,"F"
1551,21,"girls",0.2012732,1.3101422,0.7843622,"F"
1552,21,"girls",0.2012732,1.4395322,1.1149682,"F"
1553,21,"girls",0.2012732,0.4026692,-0.620713,"F"
1554,21,"girls",0.2012732,1.1758492,0.4537562,"F"
1555,21,"girls",0.2012732,1.9003352,1.9414832,"F"
1556,21,"girls",0.2012732,0.0043222,-0.207455,"F"
1557,21,"girls",0.2012732,1.1758492,0.9496652,"F"
1558,21,"girls",0.2012732,-0.939378,0.2884532,"F"
1559,21,"girls",0.2012732,1.1094382,1.3629222,"F"
1560,21,"girls",0.2012732,0.6107292,1.0323172,"F"
1561,21,"girls",0.2012732,-0.338842,0.2884532,"F"
1562,21,"girls",0.2012732,-1.029067,0.7017112,"F"
1563,21,"girls",0.2012732,1.7348992,1.5282252,"F"
1564,21,"girls",0.2012732,0.1340672,-0.042152,"F"
1565,21,"girls",0.2012732,1.1758492,0.1231502,"F"
1566,21,"girls",0.2012732,1.9003352,2.3547402,"F"
1567,21,"girls",0.2012732,0.4026692,0.1231502,"F"
1568,21,"girls",0.2012732,-0.699505,-0.786016,"F"
1569,21,"girls",0.2012732,0.0043222,-0.786016,"F"
1570,21,"girls",0.2012732,0.5443412,-0.290107,"F"
1571,21,"girls",0.2012732,0.2613242,0.3711052,"F"
1572,21,"girls",0.2012732,0.8965662,0.2058022,"F"
1573,21,"girls",0.2012732,1.1094382,2.0241342,"F"
1574,21,"girls",0.2012732,1.3747412,0.3711052,"F"
1575,21,"girls",0.2012732,0.7472282,0.5364082,"F"
1576,21,"girls",0.2012732,-0.197611,-1.281924,"F"
1577,21,"girls",0.2012732,-1.118624,-2.356393,"F"
1578,21,"girls",0.2012732,1.4395322,0.3711052,"F"
1579,21,"girls",0.2012732,1.1094382,0.4537562,"F"
1580,21,"girls",0.2012732,0.0735362,0.5364082,"F"
1581,21,"girls",0.2012732,-1.219486,-1.61253,"F"
1582,21,"girls",0.2012732,0.6787592,0.6190592,"F"
1583,21,"girls",0.2012732,-0.265159,0.9496652,"F"
1584,21,"girls",0.2012732,1.2405332,0.8670142,"F"
1585,21,"girls",0.2012732,-0.197611,-1.61253,"F"
1586,21,"girls",0.2012732,0.9675862,1.1976192,"F"
1587,21,"girls",0.2012732,-0.492781,-0.868667,"F"
1588,21,"girls",0.2012732,-1.62373,-1.860484,"F"
1589,21,"girls",0.2012732,0.8965662,-0.207455,"F"
1590,21,"girls",0.2012732,0.2613242,0.5364082,"F"
1591,21,"girls",0.2012732,0.4026692,0.5364082,"F"
1592,21,"girls",0.2012732,0.1941492,-0.372758,"F"
1593,21,"girls",0.2012732,0.0043222,-0.620713,"F"
1594,21,"girls",0.2012732,0.0735362,0.7017112,"F"
1595,21,"girls",0.2012732,0.0043222,-0.042152,"F"
1596,21,"girls",0.2012732,-0.623051,-0.786016,"F"
1597,21,"girls",0.2012732,1.1094382,0.9496652,"F"
1598,21,"girls",0.2012732,0.1941492,-1.199273,"F"
1599,21,"girls",0.2012732,1.3747412,0.8670142,"F"
1600,21,"girls",0.2012732,0.1941492,-0.042152,"F"
1601,21,"girls",0.2012732,0.4026692,0.4537562,"F"
1602,21,"girls",0.2012732,-0.129085,0.2884532,"F"
1603,21,"girls",0.2012732,-0.062088,0.4537562,"F"
1604,21,"girls",0.2012732,1.5061852,-0.042152,"F"
1605,21,"girls",0.2012732,0.4026692,-0.45541,"F"
1606,21,"girls",0.2012732,0.6787592,0.7843622,"F"
1607,21,"girls",0.2012732,0.0043222,1.0323172,"F"
1608,21,"girls",0.2012732,1.5792202,1.3629222,"F"
1609,21,"girls",0.2012732,-0.265159,0.3711052,"F"
1610,21,"girls",0.2012732,-0.197611,1.1976192,"F"
1611,21,"girls",0.2012732,-0.338842,-0.124804,"F"
1612,22,"mixed",-0.062356,-0.265159,-0.868667,"F"
1613,22,"mixed",-0.062356,1.7348992,3.0159522,"M"
1614,22,"mixed",-0.062356,-1.526653,0.2884532,"F"
1615,22,"mixed",-0.062356,0.8965662,1.4455742,"M"
1616,22,"mixed",-0.062356,-0.129085,1.7761802,"F"
1617,22,"mixed",-0.062356,-0.419801,0.5364082,"F"
1618,22,"mixed",-0.062356,0.4026692,-0.124804,"F"
1619,22,"mixed",-0.062356,0.2613242,1.2802712,"M"
1620,22,"mixed",-0.062356,0.3280722,-0.620713,"M"
1621,22,"mixed",-0.062356,0.3280722,1.2802712,"F"
1622,22,"mixed",-0.062356,-0.265159,-0.372758,"F"
1623,22,"mixed",-0.062356,-1.118624,-0.290107,"F"
1624,22,"mixed",-0.062356,-0.623051,0.4537562,"F"
1625,22,"mixed",-0.062356,-1.335315,0.4537562,"M"
1626,22,"mixed",-0.062356,-0.338842,-0.703364,"M"
1627,22,"mixed",-0.062356,-0.776109,0.2884532,"M"
1628,22,"mixed",-0.062356,0.8219882,0.9496652,"M"
1629,22,"mixed",-0.062356,-0.492781,0.2058022,"M"
1630,22,"mixed",-0.062356,-1.118624,-1.199273,"M"
1631,22,"mixed",-0.062356,0.9675862,1.3629222,"F"
1632,22,"mixed",-0.062356,0.6107292,0.2884532,"F"
1633,22,"mixed",-0.062356,-1.526653,-2.273742,"M"
1634,22,"mixed",-0.062356,-0.555112,-2.025787,"M"
1635,22,"mixed",-0.062356,-0.492781,-0.042152,"F"
1636,22,"mixed",-0.062356,-0.062088,0.2058022,"M"
1637,22,"mixed",-0.062356,0.5443412,0.4537562,"M"
1638,22,"mixed",-0.062356,-1.335315,-1.116621,"M"
1639,22,"mixed",-0.062356,0.5443412,-0.207455,"M"
1640,22,"mixed",-0.062356,0.6107292,-0.290107,"M"
1641,22,"mixed",-0.062356,0.0043222,0.1231502,"F"
1642,22,"mixed",-0.062356,-0.129085,-0.124804,"F"
1643,22,"mixed",-0.062356,-0.062088,-0.538061,"F"
1644,22,"mixed",-0.062356,0.1941492,0.6190592,"M"
1645,22,"mixed",-0.062356,-0.419801,-0.538061,"F"
1646,22,"mixed",-0.062356,-0.555112,0.3711052,"M"
1647,22,"mixed",-0.062356,0.1941492,0.7843622,"F"
1648,22,"mixed",-0.062356,0.4026692,-1.364576,"M"
1649,22,"mixed",-0.062356,-1.836687,-1.860484,"M"
1650,22,"mixed",-0.062356,-0.492781,1.2802712,"M"
1651,22,"mixed",-0.062356,-2.291731,-0.786016,"F"
1652,22,"mixed",-0.062356,-1.118624,-0.868667,"F"
1653,22,"mixed",-0.062356,-0.776109,0.2058022,"M"
1654,22,"mixed",-0.062356,-0.492781,-0.538061,"M"
1655,22,"mixed",-0.062356,-0.939378,0.7017112,"F"
1656,22,"mixed",-0.062356,-0.85267,-1.364576,"M"
1657,22,"mixed",-0.062356,-0.623051,0.0404992,"M"
1658,22,"mixed",-0.062356,1.4395322,0.8670142,"F"
1659,22,"mixed",-0.062356,-0.939378,-0.703364,"F"
1660,22,"mixed",-0.062356,-0.85267,-0.620713,"F"
1661,22,"mixed",-0.062356,-0.85267,1.6108772,"M"
1662,22,"mixed",-0.062356,-0.623051,0.0404992,"F"
1663,22,"mixed",-0.062356,-1.836687,-0.538061,"F"
1664,22,"mixed",-0.062356,-0.197611,1.6108772,"F"
1665,22,"mixed",-0.062356,-0.776109,0.6190592,"F"
1666,22,"mixed",-0.062356,-1.438662,-0.372758,"M"
1667,22,"mixed",-0.062356,-0.197611,2.1067862,"M"
1668,22,"mixed",-0.062356,1.2405332,0.8670142,"F"
1669,22,"mixed",-0.062356,-1.962075,-1.03397,"M"
1670,22,"mixed",-0.062356,-0.939378,-0.786016,"M"
1671,22,"mixed",-0.062356,-0.939378,-0.45541,"M"
1672,22,"mixed",-0.062356,-0.419801,0.0404992,"F"
1673,22,"mixed",-0.062356,-0.939378,-2.273742,"M"
1674,22,"mixed",-0.062356,-1.526653,-1.529879,"M"
1675,22,"mixed",-0.062356,-1.526653,-0.703364,"F"
1676,22,"mixed",-0.062356,0.6107292,0.8670142,"M"
1677,22,"mixed",-0.062356,-2.291731,-1.116621,"M"
1678,22,"mixed",-0.062356,0.3280722,0.7017112,"F"
1679,22,"mixed",-0.062356,0.1941492,-0.042152,"F"
1680,22,"mixed",-0.062356,-0.338842,-1.695182,"F"
1681,22,"mixed",-0.062356,-1.962075,-1.447227,"M"
1682,22,"mixed",-0.062356,-0.699505,-0.703364,"M"
1683,22,"mixed",-0.062356,-2.510121,-0.868667,"M"
1684,22,"mixed",-0.062356,-1.219486,0.2058022,"M"
1685,22,"mixed",-0.062356,-0.419801,-0.207455,"F"
1686,22,"mixed",-0.062356,-0.419801,-1.03397,"M"
1687,22,"mixed",-0.062356,0.9675862,1.7761802,"M"
1688,22,"mixed",-0.062356,-0.129085,0.4537562,"F"
1689,22,"mixed",-0.062356,-0.338842,0.1231502,"M"
1690,22,"mixed",-0.062356,0.1941492,0.8670142,"M"
1691,22,"mixed",-0.062356,-0.85267,-0.951318,"F"
1692,22,"mixed",-0.062356,-2.291731,-1.281924,"M"
1693,22,"mixed",-0.062356,-0.419801,-0.290107,"F"
1694,22,"mixed",-0.062356,-2.291731,-1.860484,"M"
1695,22,"mixed",-0.062356,-1.219486,-0.868667,"M"
1696,22,"mixed",-0.062356,0.1340672,-0.207455,"F"
1697,22,"mixed",-0.062356,0.0735362,0.0404992,"F"
1698,22,"mixed",-0.062356,0.0735362,1.8588312,"M"
1699,22,"mixed",-0.062356,-1.335315,-0.042152,"F"
1700,22,"mixed",-0.062356,-1.335315,-0.372758,"F"
1701,22,"mixed",-0.062356,0.0735362,1.4455742,"F"
1702,23,"mixed",-0.254685,0.3280722,-0.207455,"F"
1703,23,"mixed",-0.254685,-2.291731,-0.703364,"M"
1704,23,"mixed",-0.254685,-0.85267,0.3711052,"M"
1705,23,"mixed",-0.254685,-0.555112,1.6935282,"M"
1706,23,"mixed",-0.254685,-1.029067,-1.281924,"F"
1707,23,"mixed",-0.254685,0.7472282,-1.777833,"M"
1708,23,"mixed",-0.254685,-0.338842,1.1149682,"M"
1709,23,"mixed",-0.254685,-1.723882,-1.116621,"F"
1710,23,"mixed",-0.254685,0.5443412,0.1231502,"F"
1711,23,"mixed",-0.254685,-0.555112,0.4537562,"M"
1712,23,"mixed",-0.254685,0.7472282,-0.207455,"F"
1713,23,"mixed",-0.254685,-0.776109,0.5364082,"F"
1714,23,"mixed",-0.254685,0.6107292,0.9496652,"F"
1715,23,"mixed",-0.254685,-2.108644,-1.116621,"F"
1716,23,"mixed",-0.254685,-2.75266,-2.356393,"F"
1717,23,"mixed",-0.254685,0.7472282,1.4455742,"M"
1718,23,"mixed",-0.254685,-0.776109,0.0404992,"F"
1719,23,"mixed",-0.254685,-1.029067,-0.290107,"F"
1720,23,"mixed",-0.254685,-1.029067,-1.61253,"M"
1721,23,"mixed",-0.254685,-0.062088,0.2884532,"F"
1722,23,"mixed",-0.254685,-0.338842,0.7843622,"F"
1723,23,"mixed",-0.254685,-2.291731,0.0404992,"F"
1724,23,"mixed",-0.254685,-0.939378,0.6190592,"F"
1725,23,"mixed",-0.254685,-0.338842,-0.703364,"F"
1726,23,"mixed",-0.254685,-2.510121,-1.61253,"M"
1727,23,"mixed",-0.254685,0.8219882,-1.03397,"M"
1728,23,"mixed",-0.254685,-1.962075,0.2058022,"F"
1729,23,"mixed",-0.254685,-0.939378,-1.777833,"F"
1730,24,"boys",-0.415201,0.2613242,1.4455742,"M"
1731,24,"boys",-0.415201,1.9003352,0.7017112,"M"
1732,24,"boys",-0.415201,-0.197611,-0.538061,"M"
1733,24,"boys",-0.415201,0.8965662,-0.620713,"M"
1734,24,"boys",-0.415201,0.1941492,-0.124804,"M"
1735,24,"boys",-0.415201,1.4395322,0.1231502,"M"
1736,24,"boys",-0.415201,-0.699505,-2.934953,"M"
1737,24,"boys",-0.415201,-1.219486,-1.447227,"M"
1738,24,"boys",-0.415201,-0.555112,-0.868667,"M"
1739,24,"boys",-0.415201,-0.129085,-0.124804,"M"
1740,24,"boys",-0.415201,0.9675862,-0.042152,"M"
1741,24,"boys",-0.415201,1.7348992,1.1976192,"M"
1742,24,"boys",-0.415201,-0.265159,0.2884532,"M"
1743,24,"boys",-0.415201,-0.492781,0.2884532,"M"
1744,24,"boys",-0.415201,0.0043222,-2.273742,"M"
1745,24,"boys",-0.415201,-1.438662,-0.207455,"M"
1746,24,"boys",-0.415201,1.5061852,-0.951318,"M"
1747,24,"boys",-0.415201,0.2613242,1.2802712,"M"
1748,24,"boys",-0.415201,1.8138272,0.6190592,"M"
1749,24,"boys",-0.415201,0.4781942,-1.695182,"M"
1750,24,"boys",-0.415201,-2.510121,-0.538061,"M"
1751,24,"boys",-0.415201,-0.419801,0.1231502,"M"
1752,24,"boys",-0.415201,0.4781942,0.4537562,"M"
1753,24,"boys",-0.415201,0.0735362,-0.042152,"M"
1754,24,"boys",-0.415201,-0.699505,-0.951318,"M"
1755,24,"boys",-0.415201,-0.85267,-0.45541,"M"
1756,24,"boys",-0.415201,0.5443412,-0.372758,"M"
1757,24,"boys",-0.415201,-0.699505,-1.281924,"M"
1758,24,"boys",-0.415201,-1.526653,-1.364576,"M"
1759,24,"boys",-0.415201,0.6107292,-1.281924,"M"
1760,24,"boys",-0.415201,-0.776109,-0.042152,"M"
1761,24,"boys",-0.415201,-0.555112,0.0404992,"M"
1762,24,"boys",-0.415201,-0.939378,-1.529879,"M"
1763,24,"boys",-0.415201,1.0396082,-0.786016,"M"
1764,24,"boys",-0.415201,0.7472282,-0.703364,"M"
1765,24,"boys",-0.415201,0.6107292,-0.042152,"M"
1766,24,"boys",-0.415201,-1.118624,-0.703364,"M"
1767,25,"girls",-0.649018,-0.85267,0.2884532,"F"
1768,25,"girls",-0.649018,-0.338842,-1.61253,"F"
1769,25,"girls",-0.649018,0.1941492,-0.372758,"F"
1770,25,"girls",-0.649018,-0.129085,0.6190592,"F"
1771,25,"girls",-0.649018,0.0043222,-1.03397,"F"
1772,25,"girls",-0.649018,-0.197611,-1.116621,"F"
1773,25,"girls",-0.649018,-0.492781,-1.777833,"F"
1774,25,"girls",-0.649018,0.8219882,-0.786016,"F"
1775,25,"girls",-0.649018,-0.338842,1.0323172,"F"
1776,25,"girls",-0.649018,-1.219486,-1.03397,"F"
1777,25,"girls",-0.649018,-0.85267,-1.61253,"F"
1778,25,"girls",-0.649018,0.0735362,1.3629222,"F"
1779,25,"girls",-0.649018,0.1340672,-0.124804,"F"
1780,25,"girls",-0.649018,-0.129085,0.2058022,"F"
1781,25,"girls",-0.649018,-0.265159,-0.786016,"F"
1782,25,"girls",-0.649018,-1.836687,-2.108439,"F"
1783,25,"girls",-0.649018,0.4781942,1.4455742,"F"
1784,25,"girls",-0.649018,-2.510121,-1.777833,"F"
1785,25,"girls",-0.649018,-3.059543,-2.356393,"F"
1786,25,"girls",-0.649018,-3.059543,-1.943136,"F"
1787,25,"girls",-0.649018,-0.623051,0.3711052,"F"
1788,25,"girls",-0.649018,-1.723882,-2.108439,"F"
1789,25,"girls",-0.649018,0.5443412,-0.042152,"F"
1790,25,"girls",-0.649018,-1.723882,-2.604348,"F"
1791,25,"girls",-0.649018,-0.265159,-1.447227,"F"
1792,25,"girls",-0.649018,-1.335315,-0.45541,"F"
1793,25,"girls",-0.649018,-1.118624,-0.786016,"F"
1794,25,"girls",-0.649018,0.1941492,1.1976192,"F"
1795,25,"girls",-0.649018,-0.062088,-0.372758,"F"
1796,25,"girls",-0.649018,0.8965662,0.5364082,"F"
1797,25,"girls",-0.649018,-0.197611,0.2884532,"F"
1798,25,"girls",-0.649018,-0.85267,-1.695182,"F"
1799,25,"girls",-0.649018,-1.118624,-1.943136,"F"
1800,25,"girls",-0.649018,-0.776109,-0.620713,"F"
1801,25,"girls",-0.649018,0.3280722,-0.042152,"F"
1802,25,"girls",-0.649018,-0.197611,0.0404992,"F"
1803,25,"girls",-0.649018,-0.85267,-2.108439,"F"
1804,25,"girls",-0.649018,-0.338842,-1.116621,"F"
1805,25,"girls",-0.649018,-0.419801,-0.538061,"F"
1806,25,"girls",-0.649018,-0.699505,0.0404992,"F"
1807,25,"girls",-0.649018,-0.699505,-0.620713,"F"
1808,25,"girls",-0.649018,-1.723882,-0.207455,"F"
1809,25,"girls",-0.649018,0.2613242,0.1231502,"F"
1810,25,"girls",-0.649018,-0.338842,-0.042152,"F"
1811,25,"girls",-0.649018,0.0735362,1.1976192,"F"
1812,25,"girls",-0.649018,-0.555112,-0.703364,"F"
1813,25,"girls",-0.649018,-0.776109,-1.03397,"F"
1814,25,"girls",-0.649018,-0.555112,0.0404992,"F"
1815,25,"girls",-0.649018,-0.062088,0.7017112,"F"
1816,25,"girls",-0.649018,0.6107292,0.5364082,"F"
1817,25,"girls",-0.649018,-0.129085,-0.786016,"F"
1818,25,"girls",-0.649018,-0.623051,-0.538061,"F"
1819,25,"girls",-0.649018,-0.939378,-1.943136,"F"
1820,25,"girls",-0.649018,0.6787592,-0.207455,"F"
1821,25,"girls",-0.649018,-0.699505,-1.281924,"F"
1822,25,"girls",-0.649018,0.3280722,1.7761802,"F"
1823,25,"girls",-0.649018,-1.118624,-1.447227,"F"
1824,25,"girls",-0.649018,-0.265159,-1.529879,"F"
1825,25,"girls",-0.649018,-0.699505,-1.199273,"F"
1826,25,"girls",-0.649018,-3.059543,-2.934953,"F"
1827,25,"girls",-0.649018,-0.419801,-0.290107,"F"
1828,25,"girls",-0.649018,0.4026692,-1.199273,"F"
1829,25,"girls",-0.649018,-0.419801,-0.703364,"F"
1830,25,"girls",-0.649018,-0.939378,-0.538061,"F"
1831,25,"girls",-0.649018,-1.723882,-0.786016,"F"
1832,25,"girls",-0.649018,-0.555112,-1.777833,"F"
1833,25,"girls",-0.649018,-0.623051,-1.529879,"F"
1834,25,"girls",-0.649018,-1.526653,0.2058022,"F"
1835,25,"girls",-0.649018,0.0735362,-0.538061,"F"
1836,25,"girls",-0.649018,-1.219486,-1.199273,"F"
1837,25,"girls",-0.649018,-1.219486,-1.364576,"F"
1838,25,"girls",-0.649018,-2.510121,-2.025787,"F"
1839,25,"girls",-0.649018,0.1340672,1.3629222,"F"
1840,26,"mixed",-0.654875,-0.623051,-2.108439,"M"
1841,26,"mixed",-0.654875,0.1941492,0.1231502,"M"
1842,26,"mixed",-0.654875,1.0396082,-1.116621,"M"
1843,26,"mixed",-0.654875,-0.129085,-1.199273,"F"
1844,26,"mixed",-0.654875,0.0735362,0.1231502,"F"
1845,26,"mixed",-0.654875,0.4026692,-0.703364,"F"
1846,26,"mixed",-0.654875,0.1941492,0.2058022,"M"
1847,26,"mixed",-0.654875,-0.939378,-0.786016,"M"
1848,26,"mixed",-0.654875,-0.197611,0.4537562,"M"
1849,26,"mixed",-0.654875,0.7472282,-0.786016,"M"
1850,26,"mixed",-0.654875,-0.939378,-0.703364,"M"
1851,26,"mixed",-0.654875,-2.108644,-1.695182,"M"
1852,26,"mixed",-0.654875,-0.699505,-1.281924,"F"
1853,26,"mixed",-0.654875,-1.219486,-1.116621,"M"
1854,26,"mixed",-0.654875,0.4026692,0.6190592,"M"
1855,26,"mixed",-0.654875,0.6787592,0.0404992,"M"
1856,26,"mixed",-0.654875,-0.492781,-0.620713,"F"
1857,26,"mixed",-0.654875,-0.492781,-1.447227,"F"
1858,26,"mixed",-0.654875,1.0396082,0.0404992,"F"
1859,26,"mixed",-0.654875,0.1340672,-0.620713,"F"
1860,26,"mixed",-0.654875,0.0735362,-0.703364,"F"
1861,26,"mixed",-0.654875,-1.438662,-2.686999,"M"
1862,26,"mixed",-0.654875,0.1340672,-1.116621,"M"
1863,26,"mixed",-0.654875,-0.623051,0.2058022,"M"
1864,26,"mixed",-0.654875,1.1758492,0.5364082,"F"
1865,26,"mixed",-0.654875,-0.699505,-0.124804,"M"
1866,26,"mixed",-0.654875,1.1758492,0.9496652,"F"
1867,26,"mixed",-0.654875,-1.526653,0.9496652,"F"
1868,26,"mixed",-0.654875,0.1941492,0.1231502,"M"
1869,26,"mixed",-0.654875,0.8219882,0.4537562,"M"
1870,26,"mixed",-0.654875,-1.219486,0.2884532,"M"
1871,26,"mixed",-0.654875,-0.419801,-0.951318,"F"
1872,26,"mixed",-0.654875,-1.219486,-0.868667,"M"
1873,26,"mixed",-0.654875,-1.219486,-0.620713,"F"
1874,26,"mixed",-0.654875,-0.419801,-1.777833,"M"
1875,26,"mixed",-0.654875,-0.419801,-0.372758,"M"
1876,26,"mixed",-0.654875,-1.219486,-0.538061,"F"
1877,26,"mixed",-0.654875,0.6107292,0.5364082,"M"
1878,26,"mixed",-0.654875,-0.197611,-1.529879,"F"
1879,26,"mixed",-0.654875,-0.419801,-1.695182,"M"
1880,26,"mixed",-0.654875,-0.492781,0.0404992,"F"
1881,26,"mixed",-0.654875,-1.029067,-1.777833,"M"
1882,26,"mixed",-0.654875,-1.219486,-0.620713,"M"
1883,26,"mixed",-0.654875,-0.265159,0.2058022,"M"
1884,26,"mixed",-0.654875,-0.492781,-1.199273,"F"
1885,26,"mixed",-0.654875,-1.335315,-1.943136,"M"
1886,26,"mixed",-0.654875,-0.85267,-1.116621,"M"
1887,26,"mixed",-0.654875,0.1340672,0.4537562,"F"
1888,26,"mixed",-0.654875,-0.492781,-2.521696,"F"
1889,26,"mixed",-0.654875,-1.62373,-2.19109,"F"
1890,26,"mixed",-0.654875,0.0043222,-0.951318,"M"
1891,26,"mixed",-0.654875,-0.419801,-0.042152,"F"
1892,26,"mixed",-0.654875,0.4781942,1.5282252,"M"
1893,26,"mixed",-0.654875,-0.419801,-0.951318,"M"
1894,26,"mixed",-0.654875,0.7472282,-0.207455,"M"
1895,26,"mixed",-0.654875,0.1941492,-0.124804,"F"
1896,26,"mixed",-0.654875,-1.962075,-2.439045,"F"
1897,26,"mixed",-0.654875,-0.555112,-0.290107,"M"
1898,26,"mixed",-0.654875,0.4781942,-0.124804,"F"
1899,26,"mixed",-0.654875,-0.338842,-0.951318,"F"
1900,26,"mixed",-0.654875,0.4026692,0.7017112,"F"
1901,26,"mixed",-0.654875,-1.526653,-0.703364,"F"
1902,26,"mixed",-0.654875,1.5792202,0.9496652,"F"
1903,26,"mixed",-0.654875,-0.492781,-1.695182,"M"
